report_date,meduzot_beach_name,source,species,intensity,actual,model_beach_id,model_beach_name,jellyfishnet_probability,jellyfishnet_yes_no,jellyfishnet_error,baseline_probability,baseline_yes_no,baseline_error
2024-11-02,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.48868393898010254,No,,0.7222549319267273,Yes,
2024-11-02,,citizen_science_occurrence,Cestum veneris,Few,1,6,Atlit-Tira,0.5356389284133911,Yes,,0.5428109765052795,Yes,
2024-11-02,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5741373896598816,Yes,,0.8637905120849609,Yes,
2024-11-03,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5961425304412842,Yes,,0.9838576912879944,Yes,
2024-11-03,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12631238996982574,No,,0.23041154444217682,No,
2024-11-03,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.45706042647361755,No,,0.7339909672737122,Yes,
2024-11-04,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.4229457676410675,No,,0.7073634266853333,Yes,
2024-11-04,,citizen_science_occurrence,Mnemiopsis Leidyi,Few,1,4,Shiqmona-Kiryat yam,0.12400346249341965,No,,0.20510071516036987,No,
2024-11-04,,citizen_science_occurrence,Cnidaria,,1,11,Natanya-Michmoret,0.20579323172569275,No,,0.6044017672538757,Yes,
2024-11-05,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5966488122940063,Yes,,0.9818843007087708,Yes,
2024-11-05,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.40662816166877747,No,,0.7030028104782104,Yes,
2024-11-06,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.4166054129600525,No,,0.7103825211524963,Yes,
2024-11-06,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12568621337413788,No,,0.2099543660879135,No,
2024-11-06,,citizen_science_occurrence,Cnidaria,,1,10,Michmoret-Hadera,0.5012531280517578,Yes,,0.6682968735694885,Yes,
2024-11-07,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.424913227558136,No,,0.7077328562736511,Yes,
2024-11-07,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.5261134505271912,Yes,,0.531468391418457,Yes,
2024-11-07,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-11-07,,,No data found for beach 20 on 2024-11-07
2024-11-08,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.4151688516139984,No,,0.7117465138435364,Yes,
2024-11-08,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-11-08,,,No data found for beach 20 on 2024-11-08
2024-11-08,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5714421272277832,Yes,,0.8601557016372681,Yes,
2024-11-08,,citizen_science_occurrence,Siphonophorae,Few,1,8,Jisr a zarqa-Dor,0.6082286238670349,Yes,,0.9999977350234985,Yes,
2024-11-09,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,8,Jisr a zarqa-Dor,0.6081927418708801,Yes,,0.999997615814209,Yes,
2024-11-09,,citizen_science_occurrence,Cnidaria,,1,9,Hadera-Jisr a zarqa,0.5927513241767883,Yes,,0.9878268837928772,Yes,
2024-11-09,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12345543503761292,No,,0.18509094417095184,No,
2024-11-09,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5709100961685181,Yes,,0.8420838117599487,Yes,
2024-11-09,,citizen_science_occurrence,Cnidaria,,1,10,Michmoret-Hadera,0.49353229999542236,No,,0.6387022137641907,Yes,
2024-11-10,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.41492217779159546,No,,0.6742584705352783,Yes,
2024-11-10,,citizen_science_occurrence,Cnidaria,Few,1,7,Dor-Atlit,0.12523788213729858,No,,0.1828867495059967,No,
2024-11-10,,citizen_science_occurrence,Cnidaria,,1,10,Michmoret-Hadera,0.4989183843135834,No,,0.6324273943901062,Yes,
2024-11-11,,citizen_science_occurrence,Cestum veneris,Few,1,4,Shiqmona-Kiryat yam,0.12341368943452835,No,,0.18771851062774658,No,
2024-11-12,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.59804767370224,Yes,,0.9806880950927734,Yes,
2024-11-12,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12345340847969055,No,,0.17210771143436432,No,
2024-11-13,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.1234898492693901,No,,0.1807321161031723,No,
2024-11-13,,citizen_science_occurrence,Cnidaria,,1,10,Michmoret-Hadera,0.52027428150177,Yes,,0.6351629495620728,Yes,
2024-11-13,,citizen_science_occurrence,Rhopilema nomadica,Few,1,14,Tel Aviv-Herzlia,0.5795196890830994,Yes,,0.8403440713882446,Yes,
2024-11-14,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.5557208061218262,Yes,,0.5017696619033813,Yes,
2024-11-14,,citizen_science_occurrence,Pelagia noctiluca,,1,13,Herzlia-Gaash,0.5985109210014343,Yes,,0.9824072122573853,Yes,
2024-11-15,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-11-15,,,No data found for beach 20 on 2024-11-15
2024-11-16,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.4590491056442261,No,,0.6729852557182312,Yes,
2024-11-16,,citizen_science_occurrence,Cnidaria,,1,11,Natanya-Michmoret,0.2826067805290222,No,,0.5694692730903625,Yes,
2024-11-16,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-11-16,,,No data found for beach 20 on 2024-11-16
2024-11-16,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12583379447460175,No,,0.18158112466335297,No,
2024-11-17,,citizen_science_occurrence,Mnemiopsis Leidyi,Swarm,1,4,Shiqmona-Kiryat yam,0.12327469140291214,No,,0.19480817019939423,No,
2024-11-17,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5990983247756958,Yes,,0.9848078489303589,Yes,
2024-11-18,,citizen_science_occurrence,Cnidaria,Few,1,16,Rishon-Jaffa,0.4842122793197632,No,,0.5247007608413696,Yes,
2024-11-19,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.1902470588684082,No,,0.5479288101196289,Yes,
2024-11-20,,citizen_science_occurrence,Aequorea forskalea,Few,1,15,Jaffa-Tel Aviv,0.4768306016921997,No,,0.6842402815818787,Yes,
2024-11-21,,citizen_science_occurrence,Cestum veneris,Few,1,16,Rishon-Jaffa,0.4885386824607849,No,,0.5163230895996094,Yes,
2024-11-21,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5897728204727173,Yes,,0.8570646047592163,Yes,
2024-11-21,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.20413921773433685,No,,0.5459256172180176,Yes,
2024-11-22,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5951026678085327,Yes,,0.8593236207962036,Yes,
2024-11-22,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.2052617371082306,No,,0.5496037602424622,Yes,
2024-11-22,,citizen_science_occurrence,Cestum veneris,Few,1,11,Natanya-Michmoret,0.3318803012371063,No,,0.6019874215126038,Yes,
2024-11-22,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.6001554727554321,Yes,,0.9864048957824707,Yes,
2024-11-22,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.5802603363990784,Yes,,0.5414085984230042,Yes,
2024-11-23,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.4915085434913635,No,,0.7026880383491516,Yes,
2024-11-23,,citizen_science_occurrence,Mnemiopsis Leidyi,Few,1,4,Shiqmona-Kiryat yam,0.12316464632749557,No,,0.19995076954364777,No,
2024-11-23,,citizen_science_occurrence,Rhopilema nomadica,,1,14,Tel Aviv-Herzlia,0.5976525545120239,Yes,,0.8612771034240723,Yes,
2024-11-24,,citizen_science_occurrence,Rhopilema nomadica,Few,1,7,Dor-Atlit,0.1261346936225891,No,,0.2196599543094635,No,
2024-11-24,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.6011764407157898,Yes,,0.9883026480674744,Yes,
2024-11-24,,citizen_science_occurrence,Beroe ovata,Few,1,8,Jisr a zarqa-Dor,0.6135909557342529,Yes,,0.9999994039535522,Yes,
2024-11-25,,citizen_science_occurrence,Rhopilema nomadica,Few,1,18,Ashdod-Palmahim,0.2790294289588928,No,,0.6982435584068298,Yes,
2024-11-26,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.6089751720428467,Yes,,0.8782248497009277,Yes,
2024-11-26,,citizen_science_occurrence,Cnidaria,Some,1,1,Nahariya-Rosh Hniqra,0.3819022476673126,No,,0.2829582393169403,No,
2024-11-27,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.5159190893173218,Yes,,0.7344064116477966,Yes,
2024-11-27,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.6015490889549255,Yes,,0.9894809722900391,Yes,
2024-11-27,,citizen_science_occurrence,Cnidaria,Some,1,7,Dor-Atlit,0.12651199102401733,No,,0.22868670523166656,No,
2024-11-27,,citizen_science_occurrence,Cnidaria,,1,10,Michmoret-Hadera,0.5997791886329651,Yes,,0.70738685131073,Yes,
2024-11-28,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.5209192037582397,Yes,,0.7378633618354797,Yes,
2024-11-28,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.6078843474388123,Yes,,0.8827157020568848,Yes,
2024-11-29,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.5923314690589905,Yes,,0.6004165410995483,Yes,
2024-11-29,,citizen_science_occurrence,Rhopilema nomadica,Few,1,15,Jaffa-Tel Aviv,0.5258159637451172,Yes,,0.7412912845611572,Yes,
2024-11-30,,citizen_science_occurrence,Mnemiopsis Leidyi,Swarm,1,18,Ashdod-Palmahim,0.3466424345970154,No,,0.7174401879310608,Yes,
2024-11-30,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,19,Ashkelon-Ashdod,0.23312614858150482,No,,0.603661835193634,Yes,
2024-11-30,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.5305498838424683,Yes,,0.7446897625923157,Yes,
2024-11-30,,citizen_science_occurrence,Rhopilema nomadica,Few,1,1,Nahariya-Rosh Hniqra,0.39385321736335754,No,,0.29723450541496277,No,
2024-11-30,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-11-30,,,No data found for beach 20 on 2024-11-30
2024-11-30,,citizen_science_occurrence,Cnidaria,,1,12,Gaash-Natanya,0.5850968360900879,Yes,,0.7816545963287354,Yes,
2024-12-01,,citizen_science_occurrence,Rhopilema nomadica,Few,1,14,Tel Aviv-Herzlia,0.5917205214500427,Yes,,0.8988009095191956,Yes,
2024-12-01,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5997779369354248,Yes,,0.9917455315589905,Yes,
2024-12-02,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.4935598373413086,No,,0.7700545787811279,Yes,
2024-12-02,,citizen_science_occurrence,Mnemiopsis Leidyi,Few,1,4,Shiqmona-Kiryat yam,0.12819840013980865,No,,0.2606545388698578,No,
2024-12-02,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,14,Tel Aviv-Herzlia,0.5896947979927063,Yes,,0.9008128643035889,Yes,
2024-12-02,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.13602446019649506,No,,0.26372551918029785,No,
2024-12-03,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.500455915927887,Yes,,0.615386962890625,Yes,
2024-12-03,,citizen_science_occurrence,Mnemiopsis Leidyi,Swarm,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-12-03,,,No data found for beach 20 on 2024-12-03
2024-12-03,,citizen_science_occurrence,Rhopilema nomadica,Some,1,13,Herzlia-Gaash,0.5995716452598572,Yes,,0.9925367832183838,Yes,
2024-12-03,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,14,Tel Aviv-Herzlia,0.5880204439163208,Yes,,0.905220627784729,Yes,
2024-12-04,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,16,Rishon-Jaffa,0.49425753951072693,No,,0.5845032334327698,Yes,
2024-12-04,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.13459324836730957,No,,0.24822799861431122,No,
2024-12-04,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5997342467308044,Yes,,0.9916826486587524,Yes,
2024-12-05,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5998836755752563,Yes,,0.991732120513916,Yes,
2024-12-06,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,15,Jaffa-Tel Aviv,0.4711011052131653,No,,0.7584090828895569,Yes,
2024-12-07,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.49152687191963196,No,,0.5794140100479126,Yes,
2024-12-07,,citizen_science_occurrence,Mnemiopsis Leidyi,Swarm,1,14,Tel Aviv-Herzlia,0.5867963433265686,Yes,,0.8935238122940063,Yes,
2024-12-07,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,10,Michmoret-Hadera,0.5493882298469543,Yes,,0.732474684715271,Yes,
2024-12-07,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,7,Dor-Atlit,0.13424159586429596,No,,0.24491694569587708,No,
2024-12-07,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,1,Nahariya-Rosh Hniqra,0.37857237458229065,No,,0.3052627742290497,No,
2024-12-07,,citizen_science_occurrence,Rhopilema nomadica,Some,1,15,Jaffa-Tel Aviv,0.47171685099601746,No,,0.752479612827301,Yes,
2024-12-08,,citizen_science_occurrence,Mnemiopsis Leidyi,Swarm,1,7,Dor-Atlit,0.13309195637702942,No,,0.2467840015888214,No,
2024-12-08,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.6001794934272766,Yes,,0.9922113418579102,Yes,
2024-12-08,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.5776188373565674,Yes,,0.6278789639472961,Yes,
2024-12-08,,citizen_science_occurrence,Cnidaria,,1,10,Michmoret-Hadera,0.5468882322311401,Yes,,0.7351186871528625,Yes,
2024-12-08,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5877042412757874,Yes,,0.8948583602905273,Yes,
2024-12-09,,citizen_science_occurrence,Mnemiopsis Leidyi,Swarm,1,15,Jaffa-Tel Aviv,0.4604710340499878,No,,0.7298182845115662,Yes,
2024-12-09,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12734001874923706,No,,0.2208096981048584,No,
2024-12-09,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,16,Rishon-Jaffa,0.48241087794303894,No,,0.5496196150779724,Yes,
2024-12-10,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.13370686769485474,No,,0.21912559866905212,No,
2024-12-10,,citizen_science_occurrence,Mnemiopsis Leidyi,,1,13,Herzlia-Gaash,0.6005067825317383,Yes,,0.9912447333335876,Yes,
2024-12-11,,citizen_science_occurrence,Rhopilema nomadica,Few,1,4,Shiqmona-Kiryat yam,0.12766389548778534,No,,0.22220878303050995,No,
2024-12-11,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.4629049599170685,No,,0.7316095232963562,Yes,
2024-12-11,,citizen_science_occurrence,Rhopilema nomadica,Few,1,7,Dor-Atlit,0.1340627670288086,No,,0.22496464848518372,No,
2024-12-11,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5893541574478149,Yes,,0.8841506242752075,Yes,
2024-12-11,,citizen_science_occurrence,Cnidaria,,1,10,Michmoret-Hadera,0.5498363375663757,Yes,,0.7130042910575867,Yes,
2024-12-12,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.4824475049972534,No,,0.5252974629402161,Yes,
2024-12-12,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.4649972915649414,No,,0.7110366821289062,Yes,
2024-12-12,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5907407999038696,Yes,,0.8736358880996704,Yes,
2024-12-12,,citizen_science_occurrence,Rhopilema nomadica,Some,1,4,Shiqmona-Kiryat yam,0.12790974974632263,No,,0.20493748784065247,No,
2024-12-12,,citizen_science_occurrence,Rhopilema nomadica,Few,1,8,Jisr a zarqa-Dor,0.6096105575561523,Yes,,0.9999998807907104,Yes,
2024-12-13,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.46658381819725037,No,,0.7250174880027771,Yes,
2024-12-13,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.13696414232254028,No,,0.21903963387012482,No,
2024-12-13,,citizen_science_occurrence,Rhopilema nomadica,Some,1,13,Herzlia-Gaash,0.6010837554931641,Yes,,0.9917090535163879,Yes,
2024-12-14,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.46885451674461365,No,,0.7249817252159119,Yes,
2024-12-15,,citizen_science_occurrence,Rhopilema nomadica,Few,1,15,Jaffa-Tel Aviv,0.4710231125354767,No,,0.7319188714027405,Yes,
2024-12-16,,citizen_science_occurrence,Rhopilema nomadica,Few,1,15,Jaffa-Tel Aviv,0.4735264480113983,No,,0.7243064045906067,Yes,
2024-12-16,,citizen_science_occurrence,Mnemiopsis Leidyi,Swarm,1,4,Shiqmona-Kiryat yam,0.12895731627941132,No,,0.21548131108283997,No,
2024-12-16,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,7,Dor-Atlit,0.13634398579597473,No,,0.21817713975906372,No,
2024-12-16,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,14,Tel Aviv-Herzlia,0.5952698588371277,Yes,,0.882171630859375,Yes,
2024-12-16,,citizen_science_occurrence,Rhopilema nomadica,Few,1,6,Atlit-Tira,0.5922392010688782,Yes,,0.6005240082740784,Yes,
2024-12-17,,citizen_science_occurrence,Rhopilema nomadica,Some,1,16,Rishon-Jaffa,0.4874401390552521,No,,0.5654239058494568,Yes,
2024-12-17,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,1,Nahariya-Rosh Hniqra,0.39839017391204834,No,,0.2954840064048767,No,
2024-12-17,,citizen_science_occurrence,Rhopilema nomadica,Some,1,19,Ashkelon-Ashdod,0.21236057579517365,No,,0.602832019329071,Yes,
2024-12-17,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12890826165676117,No,,0.2335045039653778,No,
2024-12-17,,citizen_science_occurrence,Rhopilema nomadica,Few,1,18,Ashdod-Palmahim,0.29199427366256714,No,,0.7199944853782654,Yes,
2024-12-18,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,16,Rishon-Jaffa,0.4884689450263977,No,,0.5741624236106873,Yes,
2024-12-18,,citizen_science_occurrence,Rhopilema nomadica,Few,1,7,Dor-Atlit,0.13611888885498047,No,,0.2430424690246582,No,
2024-12-18,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5964643955230713,Yes,,0.8967365622520447,Yes,
2024-12-18,,citizen_science_occurrence,Rhopilema nomadica,Few,1,6,Atlit-Tira,0.5941227674484253,Yes,,0.6362558007240295,Yes,
2024-12-18,,citizen_science_occurrence,Cnidaria,,1,10,Michmoret-Hadera,0.5702176690101624,Yes,,0.7379175424575806,Yes,
2024-12-19,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,16,Rishon-Jaffa,0.48956218361854553,No,,0.5688055157661438,Yes,
2024-12-19,,citizen_science_occurrence,Rhopilema nomadica,Some,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-12-19,,,No data found for beach 20 on 2024-12-19
2024-12-19,,citizen_science_occurrence,Cnidaria,,1,10,Michmoret-Hadera,0.572310745716095,Yes,,0.734542965888977,Yes,
2024-12-19,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,13,Herzlia-Gaash,0.6019405722618103,Yes,,0.9933704137802124,Yes,
2024-12-19,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,15,Jaffa-Tel Aviv,0.479555606842041,No,,0.7477818727493286,Yes,
2024-12-20,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.13581466674804688,No,,0.22794084250926971,No,
2024-12-21,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.34614598751068115,No,,0.5420860648155212,Yes,
2024-12-21,,citizen_science_occurrence,Rhopilema nomadica,Few,1,7,Dor-Atlit,0.13649404048919678,No,,0.2410803884267807,No,
2024-12-21,,citizen_science_occurrence,Cnidaria,,1,12,Gaash-Natanya,0.5905864238739014,Yes,,0.8049583435058594,Yes,
2024-12-22,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.6025187373161316,Yes,,0.9939310550689697,Yes,
2024-12-23,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.4896577000617981,No,,0.7600305080413818,Yes,
2024-12-23,,citizen_science_occurrence,Cnidaria,,1,12,Gaash-Natanya,0.5938242077827454,Yes,,0.8150855898857117,Yes,
2024-12-24,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.25251084566116333,No,,0.6441973447799683,Yes,
2024-12-24,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.13763466477394104,No,,0.26920756697654724,No,
2024-12-24,,citizen_science_occurrence,Cotylorhiza erythraea,Few,1,13,Herzlia-Gaash,0.6034488081932068,Yes,,0.9948328733444214,Yes,
2024-12-25,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.49749356508255005,No,,0.77994704246521,Yes,
2024-12-25,,citizen_science_occurrence,Rhopilema nomadica,Few,1,10,Michmoret-Hadera,0.5991233587265015,Yes,,0.7710338830947876,Yes,
2024-12-27,,citizen_science_occurrence,Rhopilema nomadica,Some,1,15,Jaffa-Tel Aviv,0.5032364726066589,Yes,,0.7859953045845032,Yes,
2024-12-27,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.13878045976161957,No,,0.2795410752296448,No,
2024-12-28,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.1311446726322174,No,,0.27982860803604126,No,
2024-12-29,,citizen_science_occurrence,Mnemiopsis Leidyi,Swarm,1,16,Rishon-Jaffa,0.5117442607879639,Yes,,0.6251438856124878,Yes,
2024-12-29,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.603865385055542,Yes,,0.9956758618354797,Yes,
2024-12-29,,citizen_science_occurrence,Rhopilema nomadica,Few,1,14,Tel Aviv-Herzlia,0.6119379997253418,Yes,,0.9190719723701477,Yes,
2024-12-30,,citizen_science_occurrence,Rhopilema nomadica,Some,1,16,Rishon-Jaffa,0.5131426453590393,Yes,,0.6289488673210144,Yes,
2024-12-30,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.1319674849510193,No,,0.28685519099235535,No,
2024-12-31,,citizen_science_occurrence,Rhopilema nomadica,Some,1,15,Jaffa-Tel Aviv,0.5150431990623474,Yes,,0.7977262139320374,Yes,
2024-12-31,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.14098818600177765,No,,0.2936900556087494,No,
2025-01-01,,citizen_science_occurrence,Cnidaria,,1,10,Michmoret-Hadera,0.6086323261260986,Yes,,0.834347665309906,Yes,
2025-01-02,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,16,Rishon-Jaffa,0.532841145992279,Yes,,0.6878194808959961,Yes,
2025-01-02,,citizen_science_occurrence,Rhopilema nomadica,Few,1,6,Atlit-Tira,0.6126507520675659,Yes,,0.7595293521881104,Yes,
2025-01-02,,citizen_science_occurrence,Rhopilema nomadica,Some,1,15,Jaffa-Tel Aviv,0.5376096367835999,Yes,,0.8349552750587463,Yes,
2025-01-02,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.6059514880180359,Yes,,0.9969689249992371,Yes,
2025-01-02,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.6170648336410522,Yes,,0.9386920928955078,Yes,
2025-01-02,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.35755276679992676,No,,0.7242537140846252,Yes,
2025-01-03,,citizen_science_occurrence,Rhopilema nomadica,Few,1,15,Jaffa-Tel Aviv,0.5475280284881592,Yes,,0.8232046961784363,Yes,
2025-01-03,,citizen_science_occurrence,Mnemiopsis Leidyi,Few,1,4,Shiqmona-Kiryat yam,0.13744878768920898,No,,0.32545340061187744,No,
2025-01-03,,citizen_science_occurrence,Rhopilema nomadica,Some,1,6,Atlit-Tira,0.6123948693275452,Yes,,0.7450304627418518,Yes,
2025-01-03,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.6059867143630981,Yes,,0.9967660903930664,Yes,
2025-01-03,,citizen_science_occurrence,Rhopilema nomadica,Some,1,14,Tel Aviv-Herzlia,0.617826521396637,Yes,,0.9339597821235657,Yes,
2025-01-03,,citizen_science_occurrence,Rhopilema nomadica,Some,1,18,Ashdod-Palmahim,0.4340968728065491,No,,0.8062450289726257,Yes,
2025-01-03,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.434124618768692,No,,0.6462424397468567,Yes,
2025-01-03,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,19,Ashkelon-Ashdod,0.2823728621006012,No,,0.7073475122451782,Yes,
2025-01-04,,citizen_science_occurrence,Rhizostoma pulmo,Few,1,10,Michmoret-Hadera,0.6162910461425781,Yes,,0.8049805164337158,Yes,
2025-01-04,,citizen_science_occurrence,Rhopilema nomadica,Few,1,3,Kiryat Yam-Acco,0.3908957839012146,No,,0.6231805682182312,Yes,
2025-01-04,,citizen_science_occurrence,Rhopilema nomadica,Few,1,1,Nahariya-Rosh Hniqra,0.4436241388320923,No,,0.3756558895111084,No,
2025-01-04,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.6060798764228821,Yes,,0.9964942336082458,Yes,
2025-01-04,,citizen_science_occurrence,Rhopilema nomadica,Few,1,4,Shiqmona-Kiryat yam,0.13755366206169128,No,,0.3040016293525696,No,
2025-01-04,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.5448346138000488,Yes,,0.8083329796791077,Yes,
2025-01-04,,citizen_science_occurrence,Rhopilema nomadica,Few,1,7,Dor-Atlit,0.14610259234905243,No,,0.30737099051475525,No,
2025-01-05,,citizen_science_occurrence,Rhopilema nomadica,Some,1,7,Dor-Atlit,0.14446613192558289,No,,0.2718704640865326,No,
